scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
103997562_171030642,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.30
103997562_171030642,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.15
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.15
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.55
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.19
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.13
103997562_171030642,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.09
103997562_171030642,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.19
103997562_171030642,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.19
103997562_171030642,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.12
103997562_171030642,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.18
103997562_171030642,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.57
103997562_171030642,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.18
103997562_171030642,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.12
103997562_171030642,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.13
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.21
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.15
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.26
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",3.93
103997562_171030642,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.08
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.22
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,0,0,0,"None",0.00
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.19
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.22
103997562_171030642,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.05
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.16
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.27
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.13
103997562_171030642,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
103997562_171030642,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
103997562_171030642,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.20
