scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108294939_176710668,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.19
108294939_176710668,"bedroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
108294939_176710668,"office_motion_light",motion_detected,office,1,0,0,"None",0.15
108294939_176710668,"office_motion_lock",motion_detected,office,0,0,0,"None",0.00
108294939_176710668,"kitchen_motion_lock",motion_detected,kitchen,0,0,0,"None",0.00
108294939_176710668,"kitchen_motion_lock",motion_detected,kitchen,0,0,0,"None",0.00
108294939_176710668,"office_motion_light",motion_detected,office,0,0,0,"None",0.00
108294939_176710668,"office_motion_lock",motion_detected,office,0,0,0,"None",0.00
108294939_176710668,"bedroom_motion_light",motion_detected,bedroom,0,0,0,"None",0.00
108294939_176710668,"bedroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
108294939_176710668,"other_room_001_motion_light",motion_detected,other room.001,0,0,0,"None",0.00
108294939_176710668,"entryway_motion_unlock",motion_detected,other room.001,0,1,0,"None",0.12
