scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
102816852,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.19
102816852,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.17
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.21
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.15
102816852,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.16
102816852,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.16
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
102816852,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.21
102816852,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.21
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.29
102816852,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.90
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.12
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.15
102816852,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.11
102816852,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
102816852,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.18
102816852,"motion_lights_on_hallway",motion_detected,hallway,0,0,0,"None",0.00
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.18
102816852,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.14
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.30
102816852,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.43
102816852,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.50
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.12
102816852,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.23
102816852,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
102816852,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
102816852,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.13
