scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108294558_176710095,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",1.00
108294558_176710095,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.34
108294558_176710095,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.13
108294558_176710095,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.23
108294558_176710095,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.12
108294558_176710095,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.26
108294558_176710095,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.59
108294558_176710095,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.39
108294558_176710095,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.17
108294558_176710095,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.46
108294558_176710095,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.19
108294558_176710095,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.99
108294558_176710095,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.26
108294558_176710095,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.22
108294558_176710095,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.11
108294558_176710095,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",3.61
108294558_176710095,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.35
108294558_176710095,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.34
108294558_176710095,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.27
108294558_176710095,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.28
108294558_176710095,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.14
