scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
103997994_171031320,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.27
103997994_171031320,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.23
103997994_171031320,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.17
103997994_171031320,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.16
103997994_171031320,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.14
103997994_171031320,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.15
103997994_171031320,"motion_lights_on_bedroom.003",motion_detected,bedroom.003,1,0,0,"None",0.21
103997994_171031320,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.28
103997994_171031320,"leave_lights_off_bedroom.003",agent_left_room,bedroom.003,1,0,0,"None",0.15
103997994_171031320,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.25
103997994_171031320,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.13
103997994_171031320,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.18
103997994_171031320,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.13
103997994_171031320,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.27
103997994_171031320,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.14
103997994_171031320,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.19
103997994_171031320,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.13
103997994_171031320,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.21
103997994_171031320,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.11
103997994_171031320,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
103997994_171031320,"motion_lights_on_bedroom.003",motion_detected,bedroom.003,1,0,0,"None",0.25
103997994_171031320,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.15
103997994_171031320,"leave_lights_off_bedroom.003",agent_left_room,bedroom.003,1,0,0,"None",0.15
103997994_171031320,"motion_lights_on_bedroom.003",motion_detected,bedroom.003,1,0,0,"None",0.19
103997994_171031320,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
103997994_171031320,"leave_lights_off_bedroom.003",agent_left_room,bedroom.003,1,0,0,"None",0.12
