scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",1.24
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",5.34
108294939_176710668,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.15
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",9.44
108294939_176710668,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",3.70
108294939_176710668,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.37
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.36
108294939_176710668,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.29
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.12
108294939_176710668,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.18
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.22
108294939_176710668,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.22
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.29
108294939_176710668,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.40
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
108294939_176710668,"motion_lights_on_bedroom",motion_detected,bedroom,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.23
108294939_176710668,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.59
108294939_176710668,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.54
108294939_176710668,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.24
108294939_176710668,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.26
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.34
108294939_176710668,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.18
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.05
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",1.83
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.38
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",2.45
108294939_176710668,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",1.40
108294939_176710668,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.35
108294939_176710668,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.13
108294939_176710668,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108294939_176710668,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",4.44
108294939_176710668,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.42
108294939_176710668,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",3.50
