scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108736737_177263406,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",3.83
108736737_177263406,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.44
108736737_177263406,"motion_lights_on_office",motion_detected,office,1,0,0,"None",1.62
108736737_177263406,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.56
108736737_177263406,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.98
108736737_177263406,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.43
108736737_177263406,"motion_lights_on_kitchen.001",motion_detected,kitchen.001,1,0,0,"None",1.64
108736737_177263406,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",3.04
108736737_177263406,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.81
108736737_177263406,"leave_lights_off_kitchen.001",agent_left_room,kitchen.001,1,0,0,"None",1.80
108736737_177263406,"motion_lights_on_kitchen.001",motion_detected,kitchen.001,1,0,0,"None",0.62
108736737_177263406,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.47
108736737_177263406,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.28
108736737_177263406,"leave_lights_off_kitchen.001",agent_left_room,kitchen.001,1,0,0,"None",0.17
108736737_177263406,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.56
108736737_177263406,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.15
108736737_177263406,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.37
108736737_177263406,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.16
108736737_177263406,"motion_lights_on_kitchen.001",motion_detected,kitchen.001,1,0,0,"None",0.57
108736737_177263406,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
108736737_177263406,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.73
108736737_177263406,"leave_lights_off_kitchen.001",agent_left_room,kitchen.001,1,0,0,"None",0.21
108736737_177263406,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",1.10
108736737_177263406,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.15
108736737_177263406,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.27
108736737_177263406,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.28
108736737_177263406,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.86
108736737_177263406,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.20
108736737_177263406,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.59
108736737_177263406,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.39
108736737_177263406,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.72
108736737_177263406,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.62
108736737_177263406,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.65
108736737_177263406,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",2.77
108736737_177263406,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.56
108736737_177263406,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",1.00
108736737_177263406,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.79
