scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.21
103997445_171030492,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.15
103997445_171030492,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.15
103997445_171030492,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.15
103997445_171030492,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.13
103997445_171030492,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.20
103997445_171030492,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.24
103997445_171030492,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.15
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.17
103997445_171030492,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.21
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",3.49
103997445_171030492,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.19
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.20
103997445_171030492,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.16
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.19
103997445_171030492,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.17
103997445_171030492,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.19
