scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
102344193,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.24
102344193,"bathroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
102344193,"bedroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
102344193,"hallway_motion_light",motion_detected,hallway,1,0,0,"None",0.14
102344193,"hallway_motion_lock",motion_detected,hallway,0,0,0,"None",0.00
102344193,"kitchen_motion_light",motion_detected,kitchen,1,0,0,"None",0.21
102344193,"kitchen_motion_light",motion_detected,kitchen,0,0,0,"None",0.00
102344193,"livingroom_motion_light",motion_detected,living room,1,0,0,"None",0.18
102344193,"kitchen_motion_light",motion_detected,kitchen,0,0,0,"None",0.00
102344193,"kitchen_motion_light",motion_detected,kitchen,0,0,0,"None",0.00
102344193,"livingroom_motion_light",motion_detected,living room,0,0,0,"None",0.00
102344193,"kitchen_motion_light",motion_detected,kitchen,0,0,0,"None",0.00
102344193,"kitchen_motion_light",motion_detected,kitchen,0,0,0,"None",0.00
102344193,"hallway_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102344193,"hallway_motion_lock",motion_detected,hallway,0,0,0,"None",0.00
102344193,"bedroom_motion_light",motion_detected,bedroom,0,0,0,"None",0.00
102344193,"bathroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
102344193,"bedroom_motion_lock",motion_detected,bedroom,0,0,0,"None",0.00
