scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
107734176_176000019,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.40
107734176_176000019,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
107734176_176000019,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.18
107734176_176000019,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.17
107734176_176000019,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.13
107734176_176000019,"motion_lights_on_hallway.001",motion_detected,hallway.001,1,0,0,"None",0.20
107734176_176000019,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.13
107734176_176000019,"motion_lights_on_bedroom.002",motion_detected,bedroom.002,1,0,0,"None",0.18
107734176_176000019,"leave_lights_off_hallway.001",agent_left_room,hallway.001,1,0,0,"None",0.12
107734176_176000019,"leave_lights_off_bedroom.002",agent_left_room,bedroom.002,1,0,0,"None",0.15
107734176_176000019,"motion_lights_on_hallway.001",motion_detected,hallway.001,1,0,0,"None",0.26
107734176_176000019,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.21
107734176_176000019,"leave_lights_off_hallway.001",agent_left_room,hallway.001,1,0,0,"None",0.12
107734176_176000019,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.18
107734176_176000019,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.13
107734176_176000019,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.25
107734176_176000019,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
107734176_176000019,"motion_lights_on_hallway.001",motion_detected,hallway.001,1,0,0,"None",0.42
107734176_176000019,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.17
107734176_176000019,"motion_lights_on_bedroom.002",motion_detected,bedroom.002,1,0,0,"None",0.29
107734176_176000019,"leave_lights_off_hallway.001",agent_left_room,hallway.001,1,0,0,"None",0.21
107734176_176000019,"leave_lights_off_bedroom.002",agent_left_room,bedroom.002,1,0,0,"None",0.18
107734176_176000019,"motion_lights_on_bedroom.002",motion_detected,bedroom.002,1,0,0,"None",0.26
107734176_176000019,"motion_lights_on_hallway.001",motion_detected,hallway.001,1,0,0,"None",0.22
107734176_176000019,"leave_lights_off_bedroom.002",agent_left_room,bedroom.002,1,0,0,"None",0.17
107734176_176000019,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.28
107734176_176000019,"leave_lights_off_hallway.001",agent_left_room,hallway.001,1,0,0,"None",0.70
107734176_176000019,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.41
107734176_176000019,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.15
107734176_176000019,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.24
107734176_176000019,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.12
107734176_176000019,"motion_lights_on_hallway.001",motion_detected,hallway.001,1,0,0,"None",0.54
107734176_176000019,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.20
107734176_176000019,"motion_lights_on_bedroom.002",motion_detected,bedroom.002,1,0,0,"None",0.28
107734176_176000019,"leave_lights_off_hallway.001",agent_left_room,hallway.001,1,0,0,"None",0.19
107734176_176000019,"leave_lights_off_bedroom.002",agent_left_room,bedroom.002,1,0,0,"None",0.25
