scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
106878915_174887025,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.33
106878915_174887025,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.19
106878915_174887025,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.18
106878915_174887025,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.49
106878915_174887025,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.14
106878915_174887025,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.11
106878915_174887025,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.25
106878915_174887025,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
106878915_174887025,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.20
106878915_174887025,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.12
106878915_174887025,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.29
106878915_174887025,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
106878915_174887025,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.19
106878915_174887025,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.14
106878915_174887025,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.19
106878915_174887025,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.20
