scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
102816852,"other_room_motion_light",motion_detected,other room,0,0,0,"None",0.00
102816852,"office_motion_light",motion_detected,office,1,0,0,"None",0.22
102816852,"other_room_motion_light",motion_detected,other room,0,0,0,"None",0.00
102816852,"toilet_motion_light",motion_detected,toilet,0,0,0,"None",0.00
102816852,"outdoor_motion_light",motion_detected,hallway,1,0,0,"None",0.20
102816852,"hallway_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816852,"outdoor_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816852,"hallway_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816852,"living_room_light_on",motion_detected,living room,1,0,0,"None",0.21
102816852,"outdoor_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816852,"hallway_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816852,"laundryroom_motion_lock",motion_detected,laundryroom/mudroom,0,0,0,"None",0.00
102816852,"toilet_motion_light",motion_detected,toilet,0,0,0,"None",0.00
102816852,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.21
