scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108294798_176710428,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.93
108294798_176710428,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.32
108294798_176710428,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.38
108294798_176710428,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",1.82
108294798_176710428,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.32
108294798_176710428,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.26
108294798_176710428,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.30
108294798_176710428,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
108294798_176710428,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.26
108294798_176710428,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.30
108294798_176710428,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.19
108294798_176710428,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.22
108294798_176710428,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.31
108294798_176710428,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",1.06
