scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
102816615,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.29
102816615,"hallway_motion_light",motion_detected,hallway,1,0,0,"None",0.16
102816615,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
102816615,"tv_motion_light",motion_detected,tv,0,0,0,"None",0.00
102816615,"entryway_motion_unlock",motion_detected,entryway/foyer/lobby,0,0,0,"None",0.00
102816615,"entryway_motion_light",motion_detected,entryway/foyer/lobby,0,0,0,"None",0.00
102816615,"toilet_motion_light",motion_detected,toilet,0,0,0,"None",0.00
102816615,"entryway_motion_unlock",motion_detected,entryway/foyer/lobby,0,0,0,"None",0.00
102816615,"entryway_motion_light",motion_detected,entryway/foyer/lobby,0,0,0,"None",0.00
102816615,"tv_motion_light",motion_detected,tv,0,0,0,"None",0.00
102816615,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
102816615,"hallway_001_motion_light",motion_detected,hallway.001,1,0,0,"None",0.27
102816615,"bedroom_002_motion_light",motion_detected,bedroom.002,1,0,0,"None",0.17
102816615,"hallway_001_motion_light",motion_detected,hallway.001,0,0,0,"None",0.00
102816615,"kitchen_motion_light",motion_detected,kitchen,1,0,0,"None",0.27
102816615,"hallway_001_motion_light",motion_detected,hallway.001,0,0,0,"None",0.00
102816615,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
102816615,"hallway_motion_light",motion_detected,hallway,0,0,0,"None",0.00
102816615,"bedroom_001_motion_light",motion_detected,bedroom.001,1,0,0,"None",0.20
