scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
104862417_172226382,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",3.18
104862417_172226382,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.16
104862417_172226382,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.23
104862417_172226382,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.23
104862417_172226382,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
104862417_172226382,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
104862417_172226382,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.16
104862417_172226382,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.17
104862417_172226382,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
104862417_172226382,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
104862417_172226382,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.18
104862417_172226382,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.19
104862417_172226382,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
104862417_172226382,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.31
104862417_172226382,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.23
104862417_172226382,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.20
104862417_172226382,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
104862417_172226382,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.21
104862417_172226382,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
104862417_172226382,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
104862417_172226382,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.15
104862417_172226382,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.18
104862417_172226382,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
