scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",1.58
108736884_177263634,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.30
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.70
108736884_177263634,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.08
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.75
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.19
108736884_177263634,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.91
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
108736884_177263634,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.56
108736884_177263634,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.63
108736884_177263634,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",1.06
108736884_177263634,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",2.84
108736884_177263634,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.62
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.22
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.24
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.26
108736884_177263634,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.28
108736884_177263634,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.40
108736884_177263634,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.15
108736884_177263634,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.36
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.72
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,0,0,0,"None",0.00
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.90
108736884_177263634,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.26
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.77
108736884_177263634,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.07
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",1.05
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.16
108736884_177263634,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.40
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.16
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.37
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.26
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.12
108736884_177263634,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.39
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.50
108736884_177263634,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.44
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",1.10
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.23
108736884_177263634,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.35
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.20
108736884_177263634,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.47
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.26
108736884_177263634,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.14
108736884_177263634,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
108736884_177263634,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.17
108736884_177263634,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.29
108736884_177263634,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.08
