scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
106366371_174226743,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.31
106366371_174226743,"bedroom_001_motion_light",motion_detected,bedroom.001,1,0,0,"None",0.20
106366371_174226743,"toilet_motion_light",motion_detected,toilet,0,0,0,"None",0.00
106366371_174226743,"hallway_motion_light",motion_detected,hallway,1,0,0,"None",0.18
106366371_174226743,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366371_174226743,"toilet_001_motion_light",motion_detected,toilet.001,0,0,0,"None",0.00
106366371_174226743,"toilet_001_motion_light",motion_detected,toilet.001,0,0,0,"None",0.00
106366371_174226743,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366371_174226743,"living_room_motion_light",motion_detected,living room,1,0,0,"None",0.23
106366371_174226743,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366371_174226743,"toilet_001_motion_light",motion_detected,toilet.001,0,0,0,"None",0.00
106366371_174226743,"other_room_motion_light",motion_detected,other room,0,0,0,"None",0.00
106366371_174226743,"toilet_001_motion_light",motion_detected,toilet.001,0,0,0,"None",0.00
106366371_174226743,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366371_174226743,"living_room_motion_light",motion_detected,living room,0,0,0,"None",0.00
