scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
105515403_173104449,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.24
105515403_173104449,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.34
105515403_173104449,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.17
105515403_173104449,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.18
105515403_173104449,"motion_lights_on_office.001",motion_detected,office.001,1,0,0,"None",0.16
105515403_173104449,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
105515403_173104449,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.20
105515403_173104449,"leave_lights_off_office.001",agent_left_room,office.001,1,0,0,"None",0.14
105515403_173104449,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.29
105515403_173104449,"leave_lights_off_office.001",agent_left_room,office.001,1,0,0,"None",0.12
105515403_173104449,"motion_lights_on_office.001",motion_detected,office.001,1,0,0,"None",0.42
105515403_173104449,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.32
105515403_173104449,"leave_lights_off_office.001",agent_left_room,office.001,1,0,0,"None",0.12
105515403_173104449,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.23
105515403_173104449,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.36
105515403_173104449,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.11
105515403_173104449,"motion_lights_on_office.001",motion_detected,office.001,1,0,0,"None",0.15
105515403_173104449,"entryway_welcome_entryway",motion_detected,entryway,1,1,0,"None",0.34
105515403_173104449,"leave_lights_off_office.001",agent_left_room,office.001,1,0,0,"None",0.13
