scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
106366248_174226527,"dining_room_motion_lock",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"bedroom.001_motion_light",motion_detected,bedroom.001,1,0,0,"None",0.25
106366248_174226527,"dining_room_motion_lock",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"living_room_motion_light",motion_detected,living room,1,0,0,"None",0.15
106366248_174226527,"outdoor.001_motion_lock",motion_detected,outdoor.001,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_lock",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"bedroom.001_motion_light",motion_detected,bedroom.001,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_lock",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"outdoor.001_motion_lock",motion_detected,outdoor.001,0,0,0,"None",0.00
106366248_174226527,"living_room_motion_light",motion_detected,living room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_lock",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
106366248_174226527,"bedroom.001_motion_light",motion_detected,bedroom.001,0,0,0,"None",0.00
