scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
104348160_171513093,"bedroom_motion_light",motion_detected,bedroom,1,0,0,"None",0.22
104348160_171513093,"bedroom_motion_auto_lock",motion_detected,bedroom,0,0,0,"None",0.00
104348160_171513093,"hallway_motion_light",motion_detected,hallway,1,0,0,"None",0.13
104348160_171513093,"kitchen_motion_auto_lock",motion_detected,kitchen,0,0,0,"None",0.00
104348160_171513093,"kitchen_motion_auto_lock",motion_detected,kitchen,0,0,0,"None",0.00
104348160_171513093,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
104348160_171513093,"living_room_motion_light",motion_detected,living room,1,0,0,"None",0.13
104348160_171513093,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
104348160_171513093,"kitchen_motion_auto_lock",motion_detected,kitchen,0,0,0,"None",0.00
104348160_171513093,"kitchen_motion_auto_lock",motion_detected,kitchen,0,0,0,"None",0.00
104348160_171513093,"dining_room_motion_light",motion_detected,dining room,0,0,0,"None",0.00
104348160_171513093,"living_room_motion_light",motion_detected,living room,0,0,0,"None",0.00
