scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
107734110_175999914,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.38
107734110_175999914,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.20
107734110_175999914,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.25
107734110_175999914,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.20
107734110_175999914,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.27
107734110_175999914,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.26
107734110_175999914,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.16
107734110_175999914,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
107734110_175999914,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.11
107734110_175999914,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.23
107734110_175999914,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.11
107734110_175999914,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.15
107734110_175999914,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.14
107734110_175999914,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.19
107734110_175999914,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.15
107734110_175999914,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
