scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
103997799_171031002,"entryway_motion_light",motion_detected,tv,1,0,0,"None",1.39
103997799_171031002,"lock_doors_at_night",motion_detected,tv,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,tv,0,0,0,"None",0.00
103997799_171031002,"kitchen_motion_light",motion_detected,kitchen,1,0,0,"None",0.17
103997799_171031002,"lock_doors_at_night",motion_detected,kitchen,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_left_room,tv,0,0,0,"None",0.00
103997799_171031002,"agent_left_room",agent_left_room,tv,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,kitchen,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",motion_detected,hallway.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_left_room,kitchen,0,0,0,"None",0.00
103997799_171031002,"agent_left_room",agent_left_room,kitchen,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,hallway.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",motion_detected,hallway.003,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_left_room,hallway.002,0,0,0,"None",0.00
103997799_171031002,"agent_left_room",agent_left_room,hallway.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,hallway.003,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",motion_detected,bathroom.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_left_room,hallway.003,0,0,0,"None",0.00
103997799_171031002,"agent_left_room",agent_left_room,hallway.003,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,bathroom.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",motion_detected,bedroom.001,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_left_room,bathroom.002,0,0,0,"None",0.00
103997799_171031002,"agent_left_room",agent_left_room,bathroom.002,0,0,0,"None",0.00
103997799_171031002,"lock_doors_at_night",agent_entered_room,bedroom.001,0,0,0,"None",0.00
