scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
104348361_171513414,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.30
104348361_171513414,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.21
104348361_171513414,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.12
104348361_171513414,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.17
104348361_171513414,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
104348361_171513414,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.27
104348361_171513414,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.48
104348361_171513414,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.16
104348361_171513414,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.16
104348361_171513414,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.13
104348361_171513414,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.17
104348361_171513414,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
104348361_171513414,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.20
104348361_171513414,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.12
104348361_171513414,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.16
104348361_171513414,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.12
104348361_171513414,"entryway_welcome_entryway/foyer/lobby",motion_detected,entryway/foyer/lobby,1,1,0,"None",0.32
104348361_171513414,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.13
104348361_171513414,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.16
104348361_171513414,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.23
104348361_171513414,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.17
104348361_171513414,"motion_lights_on_office",motion_detected,office,1,0,0,"None",0.22
104348361_171513414,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.12
104348361_171513414,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.27
104348361_171513414,"leave_lights_off_office",agent_left_room,office,1,0,0,"None",0.12
