scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
105515541_173104641,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.20
105515541_173104641,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.27
105515541_173104641,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.13
105515541_173104641,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
105515541_173104641,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.15
105515541_173104641,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.10
105515541_173104641,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
105515541_173104641,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.20
105515541_173104641,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.07
105515541_173104641,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.17
105515541_173104641,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.13
105515541_173104641,"motion_lights_on_bedroom.001",motion_detected,bedroom.001,1,0,0,"None",0.28
105515541_173104641,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.13
105515541_173104641,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
105515541_173104641,"leave_lights_off_bedroom.001",agent_left_room,bedroom.001,1,0,0,"None",0.14
105515541_173104641,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.07
105515541_173104641,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
105515541_173104641,"motion_lights_on_kitchen",motion_detected,kitchen,1,0,0,"None",0.21
105515541_173104641,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
105515541_173104641,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
105515541_173104641,"leave_lights_off_kitchen",agent_left_room,kitchen,1,0,0,"None",0.23
