scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
102343992,"motion_lights_on_bedroom.004",motion_detected,bedroom.004,1,0,0,"None",1.16
102343992,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
102343992,"leave_lights_off_bedroom.004",agent_left_room,bedroom.004,1,0,0,"None",0.23
102343992,"motion_lights_on_bedroom.004",motion_detected,bedroom.004,1,0,0,"None",1.06
102343992,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
102343992,"motion_lights_on_hallway.003",motion_detected,hallway.003,1,0,0,"None",0.17
102343992,"leave_lights_off_bedroom.004",agent_left_room,bedroom.004,1,0,0,"None",0.11
102343992,"leave_lights_off_hallway.003",agent_left_room,hallway.003,1,0,0,"None",0.19
102343992,"motion_lights_on_hallway.003",motion_detected,hallway.003,1,0,0,"None",0.27
102343992,"motion_lights_on_bedroom.004",motion_detected,bedroom.004,1,0,0,"None",0.25
102343992,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
