scene_id,rule_name,trigger_event,trigger_room,actions_ok,actions_fail,attack_active,attack_name,latency_ms
106879080_174887211,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
106879080_174887211,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.30
106879080_174887211,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.59
106879080_174887211,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.14
106879080_174887211,"motion_lights_on_bedroom",motion_detected,bedroom,1,0,0,"None",0.15
106879080_174887211,"leave_lights_off_bedroom",agent_left_room,bedroom,1,0,0,"None",0.14
106879080_174887211,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.17
106879080_174887211,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
106879080_174887211,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.14
106879080_174887211,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.22
106879080_174887211,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
106879080_174887211,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.17
106879080_174887211,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.18
106879080_174887211,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.14
106879080_174887211,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.14
106879080_174887211,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.32
106879080_174887211,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.15
106879080_174887211,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.16
106879080_174887211,"motion_lights_on_hallway",motion_detected,hallway,1,0,0,"None",0.19
106879080_174887211,"leave_lights_off_hallway",agent_left_room,hallway,1,0,0,"None",0.13
106879080_174887211,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.16
106879080_174887211,"motion_lights_on_dining room",motion_detected,dining room,0,0,0,"None",0.00
106879080_174887211,"leave_lights_off_living room",agent_left_room,living room,1,0,0,"None",0.14
106879080_174887211,"motion_lights_on_living room",motion_detected,living room,1,0,0,"None",0.28
106879080_174887211,"leave_lights_off_dining room",agent_left_room,dining room,0,1,0,"None",0.06
